"asv","Kingdom","Phylum","Class","Order","Family","Genus"
"asv1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"asv2","Eukaryota",NA,NA,NA,NA,NA
"asv3","Eukaryota","Euglenozoa","Euglenida",NA,NA,NA
"asv4","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2"
"asv5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"asv6","Eukaryota","Euglenozoa",NA,NA,NA,NA
"asv7","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas_4"
"asv8","Eukaryota","Euglenozoa","Euglenida","Aphagea","Aphagea_fa","Distigma"
"asv9","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium"
"asv10","Eukaryota","Retaria","Foraminifera","Globothalamea","Rotaliida","Ammonia"
"asv11","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter"
"asv12","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"asv13","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia/Shigella"
"asv14","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella"
"asv15","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"asv16","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister"
"asv17","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA
"asv18","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"asv19","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA
"asv20","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella"
"asv21","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus"
"asv22","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia"
"asv23","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Parvimonas"
"asv24","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Curvibacter"
"asv25","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium"
"asv26","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea"
"asv27","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"asv28","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium"
"asv29","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1"
"asv30","Eukaryota","Euglenozoa","Euglenida","Aphagea","Aphagea_fa",NA
"asv31","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas_3"
"asv32","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7"
"asv33","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_9"
"asv34","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parasutterella"
"asv35","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Delftia"
"asv36","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"asv37","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"asv38","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter"
"asv39","Bacteria","Proteobacteria",NA,NA,NA,NA
"asv40","Bacteria","Firmicutes","Bacilli","Bacillales","Family_XI","Gemella"
"asv41","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-010"
"asv42","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA
"asv43","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Peptoniphilus"
"asv44","Bacteria","Cyanobacteria","Melainabacteria","Obscuribacterales",NA,NA
"asv45","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Selenomonas"
"asv46","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerotruncus"
"asv47","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella_4"
"asv48","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014"
"asv49","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA
"asv50","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Solobacterium"
"asv51","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"asv52","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter"
"asv53","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella"
"asv54","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"asv55","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_6"
"asv56","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum"
"asv57","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_NK4A214_group"
"asv58","Eukaryota","Retaria",NA,NA,NA,NA
"asv59","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Centipeda"
"asv60","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Catonella"
"asv61","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group"
"asv62","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Fretibacterium"
"asv63","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella"
"asv64","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
