"asv","Kingdom","Phylum","Class","Order","Family","Genus"
"asv1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"asv2","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA
"asv3","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"asv4","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_2"
"asv5","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Merdibacter"
"asv6","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Clostridioides"
"asv7",NA,NA,NA,NA,NA,NA
"asv8","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella"
"asv9","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus"
"asv10","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium"
"asv11","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"asv12","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"asv13","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium"
"asv14","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia/Shigella"
"asv15","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_FCS020_group"
"asv16","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter"
"asv17","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_9"
"asv18","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_AD3011_group"
"asv19","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum"
"asv20","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor"
"asv21","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005"
"asv22","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter"
"asv23","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"asv24","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-004"
"asv25","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group"
"asv26","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA
"asv27","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella"
"asv28","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII",NA
"asv29","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister"
"asv30","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA
"asv31","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas"
"asv32","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-010"
"asv33","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_NK4A214_group"
"asv34","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"asv35","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Delftia"
"asv36","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"asv37","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"asv38","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia"
"asv39","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella"
"asv40","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Hydrogenoanaerobacterium"
"asv41","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus"
"asv42","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Shuttleworthia"
"asv43","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"asv44","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-002"
"asv45","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010"
"asv46","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group",NA
"asv47","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae",NA
"asv48","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes"
"asv49","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Chroococcidiopsaceae",NA
"asv50","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter"
"asv51","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus_Soleaferrea"
"asv52","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Phocea"
"asv53","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","GCA-900066225"
"asv54","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Puniceicoccaceae",NA
"asv55","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_UCG-004"
"asv56","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5"
"asv57","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-013"
"asv58","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella"
"asv59","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"asv60","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"asv61","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"asv62","Eukaryota","Euglenozoa",NA,NA,NA,NA
"asv63","Bacteria","Proteobacteria",NA,NA,NA,NA
"asv64","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"asv65","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Eggerthella"
"asv66","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_6"
"asv67","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Sellimonas"
"asv68","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas"
"asv69","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter"
"asv70","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea"
"asv71","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_UCG-001"
"asv72","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","DTU089"
"asv73","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Enorma"
"asv74","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1"
"asv75","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA
"asv76","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"asv77","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium"
"asv78","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1"
"asv79","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella"
"asv80","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","UBA1819"
"asv81","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproiciproducens"
"asv82","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium"
"asv83","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"asv84","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-009"
"asv85","Eukaryota","Euglenozoa","Euglenida",NA,NA,NA
