"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv29",33,33,33,51,50,16,16,16,50,50,32,32,32,51,50,36,36,36,51,50,40,40,40,51,50
"asv30",30,30,30,57,0,20,20,20,55,0,30,30,30,57,0,33,33,33,56,0,37,37,37,57,0
"asv31",71,71,71,319,138,69,69,69,221,138,79,79,79,230,138,120,120,120,286,138,106,106,106,259,138
"asv32",21,21,21,32,0,14,14,14,29,0,24,24,24,31,0,29,29,29,32,0,29,29,29,32,0
"asv33",137,137,137,144,157,65,65,65,138,157,91,91,91,161,157,147,147,147,150,157,138,138,138,150,157
"asv34",19,19,19,69,0,22,22,22,43,0,21,21,21,43,0,28,28,28,68,0,23,23,23,68,0
"asv35",81,81,81,94,224,62,62,62,85,224,86,86,86,128,224,68,68,68,92,224,80,80,80,79,224
"asv36",34,34,34,61,0,19,19,19,55,0,34,34,34,58,0,35,35,35,61,0,41,41,41,61,0
"asv37",19,19,19,36,0,12,12,12,34,0,19,19,19,36,0,25,25,25,36,0,34,34,34,36,0
"asv38",101,101,101,196,151,42,42,42,165,151,38,38,38,108,151,114,114,114,119,151,103,103,103,153,151
"asv39",53,53,53,91,87,37,37,37,75,87,43,43,43,87,87,46,46,46,90,87,51,51,51,90,87
"asv40",174,174,174,216,265,106,106,106,233,265,149,149,149,249,265,209,209,209,275,265,200,200,200,240,265
"asv41",157,157,157,205,383,34,34,34,236,383,58,58,58,213,383,96,96,96,218,383,141,141,141,213,383
"asv42",18,18,18,22,0,6,6,6,20,0,14,14,14,22,0,19,19,19,22,0,20,20,20,22,0
"asv43",150,150,150,318,444,85,85,85,217,444,109,109,109,185,444,156,156,156,407,444,145,145,145,322,444
"asv44",17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,16,16,16,0,0
"asv45",17,17,17,43,0,18,18,18,40,0,23,23,23,40,0,23,23,23,42,0,23,23,23,43,0
"asv46",40,40,40,36,84,23,23,23,24,84,25,25,25,25,84,28,28,28,35,84,40,40,40,36,84
"asv47",34,34,34,33,0,23,23,23,43,0,22,22,22,44,0,44,44,44,48,0,48,48,48,33,0
"asv48",39,39,39,77,0,24,24,24,73,0,36,36,36,75,0,36,36,36,76,0,46,46,46,77,0
"asv49",26,26,26,0,0,7,7,7,0,0,8,8,8,0,0,33,33,33,0,0,33,33,46,0,0
"asv50",95,95,95,144,176,70,70,70,94,176,86,86,86,137,176,91,91,91,114,176,92,92,92,116,176
"asv51",37,37,37,346,519,32,32,32,359,519,36,36,36,338,519,74,43,43,351,519,72,72,48,330,519
"asv52",45,45,45,52,0,29,29,29,68,0,61,61,61,71,0,45,45,45,85,0,29,29,29,52,0
"asv53",47,47,47,81,0,23,23,23,71,0,30,30,30,77,0,29,29,29,79,0,46,46,46,76,0
"asv54",15,15,15,15,0,0,0,0,13,0,0,0,0,15,0,15,15,15,15,0,15,15,15,15,0
"asv55",41,41,41,61,114,26,26,26,63,114,27,27,27,64,114,34,34,34,66,114,34,34,34,64,114
"asv56",14,14,14,15,73,12,12,12,17,73,12,12,12,17,73,15,15,15,17,73,20,20,20,17,73
"asv57",70,70,70,96,217,41,41,41,110,217,56,56,56,98,217,49,49,49,99,217,56,56,56,96,217
"asv58",45,45,45,101,101,38,38,38,91,101,24,24,24,91,101,35,35,35,103,101,46,46,46,102,101
"asv59",121,121,121,192,475,58,58,58,210,475,90,90,90,202,475,105,105,105,234,475,122,122,122,213,475
"asv60",79,79,79,69,0,27,27,27,92,0,27,27,27,68,0,49,49,49,55,0,71,71,71,55,0
"asv61",12,12,12,0,0,5,5,5,0,0,7,7,7,0,0,9,9,9,0,0,10,10,10,0,0
"asv62",21,21,21,24,0,6,6,6,23,0,13,13,13,24,0,19,19,19,24,0,19,19,19,24,0
"asv63",11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,11,11,11,0,0
"asv64",21,21,21,0,0,9,9,9,0,0,10,10,10,0,0,13,13,13,0,0,12,12,12,0,0
"asv65",66,66,66,29,65,19,19,19,66,65,41,41,41,59,65,48,48,48,30,65,64,64,64,29,65
"asv66",10,10,10,10,0,5,5,5,9,0,7,7,7,9,0,8,8,8,10,0,8,8,8,10,0
"asv67",10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0
"asv68",55,55,55,64,60,26,26,26,129,60,33,33,33,90,60,38,38,38,89,60,35,35,35,64,60
"asv69",32,32,32,45,0,19,19,19,48,0,20,20,20,46,0,17,17,17,45,0,25,25,25,45,0
"asv70",7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0
"asv71",4,4,4,39,101,0,0,0,61,101,0,0,0,63,101,0,0,0,41,101,4,4,4,39,101
"asv72",3,3,3,33,39,0,0,0,37,39,0,0,0,33,39,0,0,0,33,39,0,0,0,33,39
"asv73",5,5,5,179,220,0,0,0,77,220,5,5,5,81,220,5,5,5,162,220,5,5,5,159,220
"asv74",0,59,59,50,0,22,28,28,60,0,33,46,40,5,0,59,14,45,72,0,57,64,42,50,0
"asv75",0,0,0,109,360,0,0,0,59,360,0,0,0,52,360,0,0,0,84,360,0,0,0,110,360
"asv76",0,0,0,96,0,0,0,0,92,0,0,0,0,93,0,0,0,0,95,0,0,0,0,95,0
"asv77",0,0,0,71,0,0,0,0,68,0,0,0,0,70,0,0,0,0,67,0,0,0,0,70,0
"asv78",0,0,0,78,191,0,0,0,67,191,0,0,0,76,191,0,0,0,73,191,0,0,0,72,191
"asv79",0,0,0,51,51,0,0,0,55,51,0,0,0,52,51,0,0,0,51,51,0,0,0,51,51
"asv80",0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv81",0,0,0,28,27,0,0,0,26,27,0,0,0,28,27,0,0,0,28,27,0,0,0,28,27
"asv82",0,0,0,4,159,0,0,0,0,159,0,0,0,25,159,0,0,0,13,159,0,0,0,4,159
"asv83",0,0,0,0,119,0,0,0,0,119,0,0,0,0,119,0,0,0,0,119,0,0,0,0,119
"asv84",0,0,0,0,110,0,0,0,0,110,0,0,0,0,110,0,0,0,0,110,0,0,0,0,110
"asv85",0,0,0,0,63,0,0,0,65,63,0,0,0,60,63,0,0,0,61,63,0,0,0,0,63
"asv86",0,0,0,0,0,18,18,18,0,0,21,21,21,0,0,0,31,31,0,0,0,0,24,20,0
"asv87",0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv88",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv89",0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,18,18,18,0,0,0,0,0,0,0
"asv90",0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,10,10,10,0,0,13,13,0,0,0
"asv91",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"asv92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,33,0,0
"asv93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"asv94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
