"table_taxa[, 1]","track1","track2","track3","track4","track5","track6","track7","track8","track9","track10","track11","track12","track13","track14","track15","track16","track17","track18","track19","track20","track21","track22","track23","track24","track25"
"asv13",1687,1699,1699,1699,1012,220,1030,1030,1030,1012,739,1494,1494,1494,1012,1254,1698,1698,1698,1012,1332,1699,1699,1699,1012
"asv14",2087,2207,2207,2207,1331,1095,1735,1735,1735,1331,1675,2122,2122,2122,1331,1923,2207,2207,2207,1331,1961,2207,2207,2207,1331
"asv15",1778,1868,1868,1868,0,718,1269,1269,1269,0,1281,1725,1725,1725,0,1538,1868,1868,1868,0,1567,1868,1868,1868,0
"asv16",1963,2065,2065,2065,1577,984,1606,1606,1606,1577,1507,1943,1943,1943,1577,1705,2065,2065,2065,1577,1734,2065,2065,2065,1577
"asv17",967,993,993,993,0,89,492,492,492,0,309,851,851,851,0,571,992,992,992,0,652,993,993,993,0
"asv18",958,983,983,983,678,247,587,587,587,678,649,877,877,877,678,839,983,983,983,678,863,983,983,983,678
"asv19",760,749,749,749,577,368,559,559,559,577,580,713,713,713,577,684,749,749,749,577,699,749,749,749,577
"asv20",594,643,643,643,463,191,418,418,418,463,409,579,579,579,463,523,643,643,643,463,542,643,643,643,463
"asv21",620,660,660,660,348,267,486,486,486,348,417,624,624,624,348,521,660,660,660,348,562,660,660,660,348
"asv22",766,817,817,817,0,349,605,605,605,0,580,780,780,780,0,681,817,817,817,0,698,817,817,817,0
"asv23",504,528,528,528,0,226,387,387,387,0,364,500,500,500,0,433,528,528,528,0,441,528,528,528,0
"asv24",1804,1659,1767,1767,0,924,1388,1388,1388,0,1275,1671,1671,1671,0,1614,1767,1767,1659,0,1651,1767,1767,1659,0
"asv25",474,488,488,488,348,85,280,280,280,348,213,431,431,431,348,332,488,488,488,348,360,488,488,488,348
"asv26",851,828,828,828,0,248,500,500,500,0,494,747,747,747,0,670,828,828,828,0,699,828,828,828,0
"asv27",507,538,538,538,358,11,383,20,383,358,31,40,517,40,358,36,538,538,538,0,477,43,538,538,358
"asv28",518,577,577,577,0,190,365,365,365,0,251,504,504,504,0,348,575,575,575,0,366,577,577,577,0
"asv29",486,500,500,500,0,185,361,361,361,0,349,472,472,472,0,433,500,500,500,0,442,500,500,500,0
"asv30",827,782,782,782,0,369,762,616,762,0,734,943,943,760,0,895,972,972,782,0,931,782,782,972,0
"asv31",818,810,810,810,32,164,395,395,395,32,423,728,728,728,32,605,810,810,810,32,622,810,810,810,32
"asv32",297,331,331,331,293,135,227,227,227,293,226,303,303,303,293,272,331,331,331,293,276,331,331,331,293
"asv33",347,353,353,353,0,141,247,247,247,0,220,341,341,341,0,301,353,353,353,0,312,353,353,353,0
"asv34",427,496,496,496,244,156,347,347,347,244,299,452,452,452,244,352,496,496,496,244,373,496,496,496,244
"asv35",252,264,264,264,0,114,197,197,197,0,182,249,249,249,0,221,264,264,264,0,229,264,264,264,0
"asv36",428,468,468,468,298,127,257,257,257,298,206,412,412,412,298,300,468,468,468,298,323,468,468,468,298
"asv37",478,497,496,497,328,170,314,325,325,328,289,453,424,453,309,401,497,483,497,328,411,483,497,497,328
"asv38",318,336,336,336,0,125,226,226,226,0,209,304,304,304,0,278,336,336,336,0,290,336,336,336,0
"asv39",189,195,195,195,126,31,111,111,111,126,83,170,170,170,126,115,195,195,195,126,121,195,195,195,126
"asv40",229,231,231,231,0,72,131,131,131,0,131,212,212,212,0,168,231,231,231,0,183,231,231,231,0
"asv41",181,185,185,185,121,91,140,140,140,121,136,177,177,177,121,159,185,185,185,121,168,185,185,185,121
"asv42",179,186,186,186,106,54,120,120,120,106,113,168,168,168,106,146,186,186,186,106,161,186,186,186,106
"asv43",218,210,210,210,0,87,139,139,139,0,148,200,200,200,0,196,210,210,210,0,195,210,210,210,0
"asv44",285,289,289,289,0,74,172,172,172,0,182,250,250,250,0,248,288,288,288,0,252,289,289,289,0
"asv45",237,220,220,220,143,88,165,165,165,143,149,198,198,198,143,209,220,220,220,143,218,220,220,220,143
"asv46",160,153,153,153,0,36,86,86,86,0,87,134,134,134,0,134,153,153,153,0,136,153,153,153,0
"asv47",224,243,243,243,0,28,89,89,89,0,75,215,215,215,0,130,243,243,243,0,137,243,243,243,0
"asv48",161,168,168,168,0,42,103,103,103,0,109,149,149,149,0,140,168,168,168,0,144,168,168,168,0
"asv49",232,249,224,249,0,90,179,179,179,0,170,236,236,236,0,204,249,249,249,0,206,249,249,249,0
"asv50",111,118,118,118,0,12,50,50,50,0,26,98,98,98,0,40,118,118,118,0,51,118,118,118,0
"asv51",105,109,109,109,0,34,71,71,71,0,77,104,104,104,0,96,109,109,109,0,101,109,109,109,0
"asv52",178,180,180,180,0,73,132,132,132,0,127,170,170,170,0,159,180,180,180,0,162,180,180,180,0
"asv53",102,104,104,104,0,60,83,83,83,0,84,100,100,100,0,97,104,104,104,0,100,104,104,104,0
"asv54",146,104,169,169,0,47,73,73,73,0,88,150,150,150,0,126,169,169,169,0,121,169,169,169,0
"asv55",87,92,92,92,0,0,15,15,15,0,27,77,77,77,0,48,92,92,92,0,50,92,92,92,0
"asv56",87,87,87,87,65,35,60,60,60,65,60,80,80,80,65,81,87,87,87,65,81,87,87,87,65
"asv57",147,88,88,88,113,65,53,53,53,113,104,77,77,77,113,127,88,88,88,113,130,88,88,88,113
"asv58",100,108,113,108,66,33,68,68,68,66,73,102,102,102,66,92,108,108,108,66,97,108,108,108,66
"asv59",72,73,73,73,49,11,40,40,40,49,34,63,63,63,49,46,73,73,73,49,48,73,73,73,49
"asv60",181,181,181,181,28,70,128,128,128,28,130,174,174,174,28,166,181,181,181,28,170,181,181,181,28
"asv61",67,67,67,67,0,26,56,56,56,0,50,65,65,65,0,60,67,67,67,0,62,67,67,67,0
"asv62",66,67,67,67,39,12,29,29,29,39,29,60,60,60,39,40,67,67,67,39,45,67,67,67,39
"asv63",66,66,66,66,0,34,47,47,47,0,48,62,62,62,0,60,66,66,66,0,62,66,66,66,0
"asv64",76,221,77,221,0,30,155,155,53,0,154,206,206,206,0,196,77,77,221,0,199,77,221,221,0
"asv65",105,125,125,125,0,43,83,83,83,0,72,111,111,111,0,90,125,125,125,0,93,125,125,125,0
"asv66",50,50,50,50,0,23,37,37,37,0,35,47,47,47,0,47,50,50,50,0,47,50,50,50,0
"asv67",50,52,52,52,0,23,38,38,38,0,39,49,49,49,0,45,52,52,52,0,47,52,52,52,0
"asv68",49,49,49,49,41,10,26,26,26,41,21,45,45,45,41,32,49,49,49,41,39,49,49,49,41
"asv69",49,49,49,49,0,7,28,28,28,0,21,43,43,43,0,33,49,49,49,0,36,49,49,49,0
"asv70",47,47,47,47,0,19,40,40,40,0,39,45,45,45,0,45,47,47,47,0,45,47,47,47,0
"asv71",47,50,50,50,0,0,0,0,0,0,4,41,41,41,0,13,49,49,49,0,15,50,50,50,0
"asv72",46,47,47,47,0,21,32,32,32,0,27,41,41,41,0,42,47,47,47,0,43,47,47,47,0
"asv73",45,46,46,46,0,16,34,34,34,0,29,42,42,42,0,40,46,46,46,0,40,46,46,46,0
"asv74",44,44,44,44,0,16,31,31,31,0,32,40,40,40,0,38,44,44,44,0,39,44,44,44,0
"asv75",79,70,70,70,0,28,42,42,42,0,52,63,63,63,0,62,70,70,70,0,67,70,70,70,0
"asv76",76,68,68,68,0,47,56,56,56,0,53,66,66,66,0,71,68,68,68,0,71,68,68,68,0
"asv77",39,43,43,43,0,0,17,17,17,0,12,37,37,37,0,23,43,43,43,0,26,43,43,43,0
"asv78",35,36,36,36,0,10,18,18,18,0,17,31,31,31,0,24,36,36,36,0,26,36,36,36,0
"asv79",35,38,38,38,0,16,28,28,28,0,22,36,36,36,0,29,37,37,37,0,31,38,38,38,0
"asv80",33,33,33,33,0,8,23,23,23,0,26,34,34,34,0,33,33,33,33,0,33,33,33,33,0
"asv81",33,38,38,38,0,0,0,0,0,0,5,33,33,33,0,15,38,38,38,0,17,38,38,38,0
"asv82",32,32,32,32,22,18,23,23,23,22,24,30,30,30,22,27,32,32,32,22,28,32,32,32,22
"asv83",30,32,32,32,43,14,23,23,23,43,22,29,29,29,43,27,32,32,32,43,29,32,32,32,43
"asv84",49,54,54,54,0,18,32,32,32,0,28,43,43,43,0,37,54,54,54,0,40,54,54,54,0
"asv85",28,28,28,28,0,10,21,21,21,0,17,27,27,27,0,22,28,28,28,0,22,28,28,28,0
"asv86",27,27,27,27,0,13,21,21,21,0,22,27,27,27,0,25,27,27,27,0,25,27,27,27,0
"asv87",38,44,44,44,0,17,30,30,30,0,27,40,40,40,0,35,44,44,44,0,37,44,44,44,0
"asv88",21,21,21,21,19,11,16,16,16,19,15,21,21,21,19,19,21,21,21,19,20,21,21,21,19
"asv89",21,32,32,32,0,0,0,0,0,0,4,0,0,0,0,9,32,32,32,0,16,32,32,32,0
"asv90",20,20,20,20,0,8,16,16,16,0,15,19,19,19,0,19,20,20,20,0,19,20,20,20,0
"asv91",20,20,20,20,0,6,13,13,13,0,12,16,16,16,0,15,20,20,20,0,16,20,20,20,0
"asv92",19,19,19,19,0,8,11,11,11,0,12,17,17,17,0,16,19,19,19,0,16,19,19,19,0
"asv93",18,18,18,18,0,5,11,11,11,0,12,17,17,17,0,15,18,18,18,0,15,18,18,18,0
"asv94",17,17,17,17,0,4,10,10,10,0,10,14,14,14,0,13,17,17,17,0,13,17,17,17,0
"asv95",16,16,16,16,0,5,8,8,8,0,11,15,15,15,0,15,16,16,16,0,15,16,16,16,0
"asv96",15,15,15,15,0,0,8,8,8,0,6,14,14,14,0,10,15,15,15,0,10,15,15,15,0
"asv97",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
"asv98",12,12,12,12,0,0,0,0,0,0,6,0,0,0,0,11,12,12,12,0,11,12,12,12,0
"asv99",11,13,13,13,0,0,3,3,3,0,4,10,10,10,0,9,13,13,13,0,9,13,13,13,0
"asv100",10,11,11,11,0,3,6,6,6,0,6,7,7,7,0,6,11,11,11,0,6,11,11,11,0
"asv101",10,10,10,10,0,0,4,4,4,0,3,9,9,9,0,6,10,10,10,0,7,10,10,10,0
"asv102",9,9,9,9,0,4,5,5,5,0,6,8,8,8,0,8,9,9,9,0,8,9,9,9,0
"asv103",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"asv104",7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0
"asv105",6,6,6,6,0,3,5,5,5,0,4,6,6,6,0,6,6,6,6,0,6,6,6,6,0
"asv106",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0
"asv107",6,3,3,3,0,2,2,2,2,0,5,3,3,3,0,6,3,3,3,0,6,3,3,3,0
"asv108",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"asv109",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
"asv110",0,88,88,88,0,0,28,28,28,0,0,67,67,67,0,0,88,88,88,0,0,88,88,88,0
"asv111",0,3,3,3,0,0,3,3,3,0,0,3,3,3,0,0,3,3,3,0,0,3,3,3,0
"asv112",0,0,20,0,0,0,0,0,0,0,0,18,0,0,0,0,20,0,20,0,0,20,20,0,0
"asv113",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0
"asv114",0,0,0,0,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0
"asv115",0,0,0,0,0,0,11,0,0,0,11,0,0,0,19,0,0,14,0,0,0,14,0,0,0
"asv116",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0
