"","input","filtered","denoisedF","denoisedR","merged","nonchim","assignes","badassignes","PRM_TRUNCQ","PRM_RMPHIX","PRM_MAXEE","Trunclen"
"track1","150865","64847","55521","52072","36851","20509","258","1022","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_0-0"
"track2","150865","10345","7936","6614","4506","2875","4","287","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-300"
"track3","150865","51507","45323","41551","34427","18159","348","859","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-290"
"track4","150865","67737","60887","56476","46191","24008","355","1094","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_280-280"
"track5","150865","75199","67951","62808","51167","26316","352","1286","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_270-270"
"track6","150865","30952","26584","24538","15723","9559","178","549","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-290"
"track7","150865","58497","51490","48014","39088","20441","359","1018","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-280"
