"","input","filtered","denoisedF","denoisedR","merged","nonchim","assignes","badassignes","PRM_TRUNCQ","PRM_RMPHIX","PRM_MAXEE","Trunclen"
"track1","177192","75998","69419","66433","49542","22034","242","818","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_0-0"
"track2","177192","9900","8168","7186","4567","3095","10","231","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-300"
"track3","177192","70022","65413","62213","54075","23561","318","695","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-290"
"track4","177192","87750","82317","78991","67526","28038","347","852","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_280-280"
"track5","177192","96795","90964","87518","74727","30848","345","987","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_270-270"
"track6","177192","40821","37488","35656","23830","12144","224","415","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-290"
"track7","177192","79195","73915","70937","61076","26691","370","799","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-280"
