"","input","filtered","denoisedF","denoisedR","merged","nonchim","assignes","badassignes","PRM_TRUNCQ","PRM_RMPHIX","PRM_MAXEE","Trunclen"
"track1","59546","38801","32130","31007","23045","10422","409","307","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_0-0"
"track2","59546","3812","2125","1648","1063","798","18","120","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-300"
"track3","59546","36387","32150","30535","26741","12316","541","278","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-290"
"track4","59546","40024","35068","33329","29189","13252","527","342","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_280-280"
"track5","59546","42047","36736","34888","30606","13685","571","373","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_270-270"
"track6","59546","26299","23184","22189","16003","7771","260","175","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-290"
"track7","59546","38601","33907","32241","28484","12880","526","322","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-280"
