"","input","filtered","denoisedF","denoisedR","merged","nonchim","assignes","badassignes","PRM_TRUNCQ","PRM_RMPHIX","PRM_MAXEE","Trunclen"
"track1","48655","18746","13820","12128","8331","5702","51","421","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_0-0"
"track2","48655","3324","2292","1589","1129","816","5","105","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-300"
"track3","48655","11983","9031","7327","5939","3983","77","330","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-290"
"track4","48655","18141","14620","12650","10284","6655","80","463","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_280-280"
"track5","48655","20667","16921","14667","12309","7331","82","527","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_270-270"
"track6","48655","7656","5697","4735","3481","2371","51","195","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-290"
"track7","48655","14203","10795","9159","7199","4828","93","398","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-280"
