"","input","filtered","denoisedF","denoisedR","merged","nonchim","assignes","badassignes","PRM_TRUNCQ","PRM_RMPHIX","PRM_MAXEE","Trunclen"
"track1","162124","102487","89817","87132","66479","22489","588","602","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_0-0"
"track2","162124","7730","4495","3371","2065","1458","9","223","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-300"
"track3","162124","98858","89855","86899","79615","28421","763","553","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-290"
"track4","162124","108092","98001","94777","86711","30260","759","652","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_280-280"
"track5","162124","113578","102658","99002","89770","31218","783","727","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_270-270"
"track6","162124","65814","59691","58195","39971","16039","412","358","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_300-290"
"track7","162124","105309","95445","92708","85023","29813","769","625","Truncq_2","rmphix_FALSE","MaxEE_2-2","TruncLen_290-280"
