"asv","Kingdom","Phylum","Class","Order","Family","Genus"
"asv205","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"asv206","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"asv207","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus"
"asv208","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_RF16_group",NA
"asv209","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"asv210","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
"asv211","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA
"asv212","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae",NA
"asv213","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella"
"asv214","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium"
"asv215","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"asv216","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Eremococcus"
"asv217","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia"
"asv218","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anoxybacillus"
"asv219","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella"
"asv220","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella_4"
"asv221","Bacteria","Actinobacteria","Actinobacteria","Frankiales",NA,NA
"asv222","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae",NA
"asv223","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
