"asv","Kingdom","Phylum","Class","Order","Family","Genus"
"asv54","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Samsonia"
"asv55","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Hydrogenophilaceae","Hydrogenophilus"
"asv56","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae",NA
"asv57","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"asv58","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella"
"asv59","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Slackia"
"asv60","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma"
"asv61","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae",NA
"asv62","Bacteria","Proteobacteria",NA,NA,NA,NA
"asv63","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae",NA
"asv64","Eukaryota","Euglenozoa","Euglenida",NA,NA,NA
"asv65","Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA
"asv66","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Atlantibacter"
"asv67","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_YAB2003_group"
"asv68","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus"
"asv69","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae",NA
"asv70","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopobacter"
"asv71","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anoxybacillus"
"asv72","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Trabulsiella"
"asv73","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Necropsobacter"
"asv74","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia"
"asv75","Bacteria","Firmicutes","Bacilli",NA,NA,NA
"asv76","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA
"asv77","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"asv78","Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA
"asv79","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales",NA,NA
"asv80","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Pseudoscardovia"
"asv81","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae",NA
"asv82","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"asv83","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"asv84","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA
"asv85","Eukaryota","Euglenozoa","Euglenida","Aphagea","Aphagea_fa",NA
"asv86","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Isobaculum"
"asv87","Bacteria","Firmicutes",NA,NA,NA,NA
